ID;Sex;Age;Height;Weight;NOC;Year;Sport;Medal
83038;F;22;168;70;GDR;1972;Luge;Gold
83054;M;32;180;72;SUI;1998;Curling;Gold
83091;M;22;175;75;GDR;1988;Luge;Gold
83091;M;32;175;75;GER;1998;Luge;Bronze
83136;M;26;184;84;SUI;1984;Alpine Skiing;Silver
83136;M;30;184;84;SUI;1988;Alpine Skiing;Silver
83153;M;26;187;76;FRG;1988;Nordic Combined;Gold
83350;M;23;173;86;CAN;1924;Ice Hockey;Gold
83428;F;28;174;62;FIN;2010;Cross Country Skiing;Bronze
83447;M;25;180;77;URS;1972;Speed Skating;Bronze
83447;M;29;180;77;URS;1976;Speed Skating;Silver
83447;M;29;180;77;URS;1976;Speed Skating;Bronze
83467;M;35;177;76;GBR;2014;Curling;Silver
83678;M;22;183;86;GDR;1980;Bobsleigh;Bronze
83678;M;22;183;86;GDR;1980;Bobsleigh;Gold
83678;M;26;183;86;GDR;1984;Bobsleigh;Silver
83678;M;26;183;86;GDR;1984;Bobsleigh;Silver
83678;M;30;183;86;GDR;1988;Bobsleigh;Silver
83678;M;30;183;86;GDR;1988;Bobsleigh;Silver
83678;M;34;183;86;GER;1992;Bobsleigh;Silver
83688;M;30;176;72;RUS;1998;Biathlon;Bronze
83728;F;22;166;53;FIN;1964;Speed Skating;Bronze
83728;F;22;166;53;FIN;1964;Speed Skating;Silver
83728;F;26;166;53;FIN;1968;Speed Skating;Gold
83728;F;26;166;53;FIN;1968;Speed Skating;Silver
83730;M;20;175;75;FIN;1998;Freestyle Skiing;Bronze
83872;M;27;189;93;SWE;2010;Alpine Skiing;Bronze
83902;M;24;183;74;FIN;1994;Cross Country Skiing;Bronze
83902;M;24;183;74;FIN;1994;Cross Country Skiing;Silver
83902;M;24;183;74;FIN;1994;Cross Country Skiing;Bronze
83902;M;28;183;74;FIN;1998;Cross Country Skiing;Bronze
83902;M;28;183;74;FIN;1998;Cross Country Skiing;Gold
83902;M;28;183;74;FIN;1998;Cross Country Skiing;Bronze
83905;M;22;175;76;FIN;1988;Ice Hockey;Silver
83905;M;28;175;76;FIN;1994;Ice Hockey;Bronze
83905;M;32;175;76;FIN;1998;Ice Hockey;Bronze
83906;M;29;176;82;URS;1988;Ice Hockey;Gold
83927;M;28;177;76;NOR;1972;Cross Country Skiing;Silver
83928;F;26;168;58;NOR;1980;Cross Country Skiing;Bronze
83939;M;24;170;70;URS;1980;Ice Hockey;Silver
83939;M;28;170;70;URS;1984;Ice Hockey;Gold
83982;F;27;168;56;SUI;2014;Ice Hockey;Bronze
83997;M;38;176;80;FRG;1968;Luge;Bronze
84028;F;17;165;64;SUI;1972;Alpine Skiing;Gold
84028;F;17;165;64;SUI;1972;Alpine Skiing;Gold
84028;F;25;165;64;SUI;1980;Alpine Skiing;Bronze
84038;M;25;172;73;TCH;1964;Ice Hockey;Bronze
84038;M;29;172;73;TCH;1968;Ice Hockey;Silver
84096;M;27;172;70;JPN;2010;Speed Skating;Silver
84125;F;23;170;59;URS;1988;Cross Country Skiing;Gold
84179;M;24;168;63;HUN;1952;Figure Skating;Bronze
84179;M;28;168;63;HUN;1956;Figure Skating;Bronze
84181;F;23;158;48;HUN;1952;Figure Skating;Bronze
84181;F;27;158;48;HUN;1956;Figure Skating;Bronze
84230;M;27;184;95;AUT;1964;Bobsleigh;Silver
84605;M;25;193;93;CAN;2010;Ice Hockey;Gold
84605;M;29;193;93;CAN;2014;Ice Hockey;Gold
84608;M;27;170;91;GBR;1964;Bobsleigh;Gold
84626;M;20;170;73;SWE;1980;Ice Hockey;Bronze
84626;M;34;170;73;SWE;1994;Ice Hockey;Gold
84627;M;28;186;86;USA;1972;Ice Hockey;Silver
84796;F;30;170;52;RUS;2006;Figure Skating;Gold
84952;M;26;177;92;ROU;1968;Bobsleigh;Bronze
85028;M;23;186;91;TCH;1968;Ice Hockey;Silver
85028;M;27;186;91;TCH;1972;Ice Hockey;Bronze
85034;M;22;192;93;CAN;1994;Ice Hockey;Silver
85057;F;29;164;72;SUI;2002;Alpine Skiing;Bronze
85076;M;24;189;98;RUS;2014;Bobsleigh;Gold
85110;M;35;183;95;GDR;1976;Bobsleigh;Gold
85110;M;35;183;95;GDR;1976;Bobsleigh;Gold
85110;M;39;183;95;GDR;1980;Bobsleigh;Bronze
85110;M;39;183;95;GDR;1980;Bobsleigh;Gold
85188;F;20;168;64;USA;1976;Alpine Skiing;Bronze
85190;F;43;163;59;CAN;2002;Curling;Bronze
85205;M;28;180;77;SWE;2014;Cross Country Skiing;Gold
85228;M;34;183;91;RUS;1998;Ice Hockey;Silver
85274;F;25;167;65;AUT;1992;Speed Skating;Bronze
85274;F;27;167;65;AUT;1994;Speed Skating;Gold
85274;F;27;167;65;AUT;1994;Speed Skating;Silver
85316;M;21;175;70;TCH;1972;Figure Skating;Gold
85328;M;27;179;85;NOR;2002;Curling;Gold
85328;M;35;179;85;NOR;2010;Curling;Silver
85350;F;20;171;68;CAN;2006;Speed Skating;Silver
85350;F;24;171;68;CAN;2010;Speed Skating;Gold
85479;F;24;175;67;CZE;1998;Cross Country Skiing;Silver
85479;F;24;175;67;CZE;1998;Cross Country Skiing;Bronze
85479;F;28;175;67;CZE;2002;Cross Country Skiing;Silver
85479;F;28;175;67;CZE;2002;Cross Country Skiing;Silver
85479;F;32;175;67;CZE;2006;Cross Country Skiing;Gold
85479;F;32;175;67;CZE;2006;Cross Country Skiing;Silver
85481;M;31;180;60;GER;2010;Ski Jumping;Silver
85488;F;22;172;64;AUT;1992;Luge;Silver
85488;F;28;172;64;AUT;1998;Luge;Bronze
85489;F;20;174;61;AUT;1992;Luge;Gold
85492;F;23;166;58;GER;2010;Biathlon;Silver
85492;F;23;166;58;GER;2010;Biathlon;Gold
85492;F;23;166;58;GER;2010;Biathlon;Gold
85496;M;19;176;68;AUT;1980;Ski Jumping;Silver
85514;F;19;165;64;SWE;2006;Ice Hockey;Silver
85820;M;26;177;81;CAN;2006;Curling;Gold
85922;M;28;185;91;CAN;2002;Ice Hockey;Gold
85922;M;36;185;91;CAN;2010;Ice Hockey;Gold
85924;F;23;174;69;GER;1998;Luge;Silver
85924;F;27;174;69;GER;2002;Luge;Silver
85933;M;29;180;80;POL;2014;Speed Skating;Bronze
86067;F;25;170;65;GER;1992;Speed Skating;Silver
86067;F;25;170;65;GER;1992;Speed Skating;Gold
86067;F;25;170;65;GER;1992;Speed Skating;Gold
86067;F;27;170;65;GER;1994;Speed Skating;Bronze
86067;F;27;170;65;GER;1994;Speed Skating;Silver
86067;F;31;170;65;GER;1998;Speed Skating;Silver
86067;F;31;170;65;GER;1998;Speed Skating;Gold
86067;F;31;170;65;GER;1998;Speed Skating;Silver
86073;M;28;184;86;FIN;2006;Ice Hockey;Silver
86079;M;26;170;66;FIN;1936;Cross Country Skiing;Bronze
86091;M;28;185;97.5;FIN;1994;Ice Hockey;Bronze
86091;M;32;185;97.5;FIN;1998;Ice Hockey;Bronze
86096;M;16;179;60;FIN;1992;Ski Jumping;Bronze
86096;M;16;179;60;FIN;1992;Ski Jumping;Gold
86096;M;16;179;60;FIN;1992;Ski Jumping;Gold
86101;M;28;182;97;FIN;2006;Ice Hockey;Silver
86102;F;24;160;63;FIN;1998;Ice Hockey;Bronze
86118;M;35;185;93;CAN;2002;Ice Hockey;Gold
86166;M;22;187;95;FIN;1998;Ice Hockey;Bronze
86171;M;25;185;84;FIN;2006;Ice Hockey;Silver
86216;M;24;172;68;URS;1984;Cross Country Skiing;Silver
86221;F;21;169;57;RUS;2014;Skeleton;Bronze
86232;M;18;173;59;FIN;1988;Ski Jumping;Gold
86232;M;22;173;59;FIN;1992;Ski Jumping;Gold
86275;M;28;179;97;RUS;2002;Ice Hockey;Bronze
86315;M;28;171;66;FIN;1924;Cross Country Skiing;Bronze
86318;F;27;172;55;BUL;2002;Biathlon;Bronze
86341;F;23;168;55;NOR;1992;Cross Country Skiing;Silver
86341;F;25;168;55;NOR;1994;Cross Country Skiing;Silver
86341;F;29;168;55;NOR;1998;Cross Country Skiing;Silver
86344;M;22;185;90;NOR;1994;Alpine Skiing;Bronze
86400;M;20;180;71;SWE;1964;Speed Skating;Gold
86415;M;27;181;76;SWE;1964;Ice Hockey;Silver
86427;F;20;174;68;SWE;2014;Cross Country Skiing;Bronze
86467;F;19;160;52;FRA;1992;Biathlon;Gold
86467;F;21;160;52;FRA;1994;Biathlon;Bronze
86500;M;25;178;60;JPN;1994;Ski Jumping;Silver
86519;M;19;173;64;JPN;1998;Short Track Speed Skating;Gold
86530;M;28;184;85;FIN;2010;Ice Hockey;Bronze
86532;M;22;187;80;FIN;2014;Cross Country Skiing;Gold
86533;F;25;172;58;FIN;2014;Cross Country Skiing;Silver
86533;F;25;172;58;FIN;2014;Cross Country Skiing;Silver
86582;F;28;157;54;CAN;2006;Curling;Bronze
86601;M;25;174;74;AUS;1994;Short Track Speed Skating;Bronze
86690;F;45;168;57;CAN;2002;Curling;Bronze
86698;F;27;170;58;SUI;2010;Snowboarding;Bronze
86775;M;29;185;96;CAN;2002;Ice Hockey;Gold
86808;M;27;170;65;ITA;1968;Cross Country Skiing;Gold
86841;F;39;174;70;SWE;2006;Curling;Gold
86841;F;43;174;70;SWE;2010;Curling;Gold
86845;M;31;185;87;SWE;1980;Ice Hockey;Bronze
86888;M;23;179;81;SWE;1984;Ice Hockey;Bronze
86897;M;25;181;80;SWE;1964;Ice Hockey;Silver
86973;M;32;183;86;FIN;2006;Ice Hockey;Silver
86980;M;24;178;82;CAN;1994;Ice Hockey;Silver
87005;M;24;185;82;NOR;2010;Cross Country Skiing;Bronze
87005;M;24;185;82;NOR;2010;Cross Country Skiing;Gold
87005;M;24;185;82;NOR;2010;Cross Country Skiing;Silver
87005;M;24;185;82;NOR;2010;Cross Country Skiing;Gold
87077;M;23;181;72;NED;1968;Speed Skating;Bronze
87101;M;25;182;79;TCH;1972;Ice Hockey;Bronze
87101;M;29;182;79;TCH;1976;Ice Hockey;Silver
87110;M;25;175;77;TCH;1976;Ice Hockey;Silver
87148;M;30;184;75;BLR;2010;Biathlon;Silver
87193;M;24;178;77;TCH;1976;Ice Hockey;Silver
87315;M;33;178;83;FIN;2006;Ice Hockey;Silver
87319;M;19;186;87.5;FIN;1988;Ice Hockey;Silver
87319;M;29;186;87.5;FIN;1998;Ice Hockey;Bronze
87319;M;37;186;87.5;FIN;2006;Ice Hockey;Silver
87387;M;27;173;65.5;FIN;1936;Cross Country Skiing;Gold
87388;M;23;171;58;FIN;1998;Nordic Combined;Silver
87414;M;26;191;102;SUI;1998;Bobsleigh;Silver
87484;F;32;169;60;SWE;1998;Curling;Bronze
87493;F;23;175;63;NOR;1984;Cross Country Skiing;Gold
87493;F;31;175;63;NOR;1992;Cross Country Skiing;Silver
87493;F;33;175;63;NOR;1994;Cross Country Skiing;Silver
87525;M;20;177;54;FIN;1984;Ski Jumping;Silver
87525;M;20;177;54;FIN;1984;Ski Jumping;Gold
87525;M;24;177;54;FIN;1988;Ski Jumping;Gold
87525;M;24;177;54;FIN;1988;Ski Jumping;Gold
87525;M;24;177;54;FIN;1988;Ski Jumping;Gold
87555;M;24;180;84;SWE;2014;Ice Hockey;Silver
87573;F;28;168;63;CAN;1998;Ice Hockey;Silver
87612;M;23;180;69;KOR;2006;Short Track Speed Skating;Gold
87723;M;25;181;82;SWE;1964;Ice Hockey;Silver
87736;F;28;165;58;ITA;2014;Biathlon;Bronze
87737;F;22;166;66;GDR;1984;Luge;Bronze
87737;F;26;166;66;GDR;1988;Luge;Silver
87850;M;22;185;84;USA;1980;Ice Hockey;Gold
87865;F;24;160;51;USA;1976;Figure Skating;Bronze
87891;F;32;163;68;CAN;2010;Curling;Silver
88040;M;32;183;86;SWE;2014;Ice Hockey;Silver
88074;F;25;174;70;SUI;1988;Alpine Skiing;Silver
88074;F;25;174;70;SUI;1988;Alpine Skiing;Silver
88079;M;23;184;75;GDR;1976;Figure Skating;Silver
88102;F;38;177;72;CAN;2014;Curling;Gold
88111;M;23;184;78;AUT;1992;Nordic Combined;Bronze
88174;M;22;169;59;JPN;1992;Nordic Combined;Gold
88174;M;24;169;59;JPN;1994;Nordic Combined;Gold
88271;M;21;184;84;SWE;1984;Ice Hockey;Bronze
88271;M;25;184;84;SWE;1988;Ice Hockey;Bronze
88288;M;29;191;100;SWE;2006;Ice Hockey;Gold
88298;M;19;173;68;USA;2002;Short Track Speed Skating;Silver
88298;M;19;173;68;USA;2002;Short Track Speed Skating;Gold
88298;M;23;173;68;USA;2006;Short Track Speed Skating;Gold
88298;M;23;173;68;USA;2006;Short Track Speed Skating;Bronze
88298;M;23;173;68;USA;2006;Short Track Speed Skating;Bronze
88298;M;27;173;68;USA;2010;Short Track Speed Skating;Bronze
88298;M;27;173;68;USA;2010;Short Track Speed Skating;Silver
88298;M;27;173;68;USA;2010;Short Track Speed Skating;Bronze
88304;M;26;187;87;SWE;1964;Ice Hockey;Silver
88319;M;31;170;65;FIN;1968;Cross Country Skiing;Bronze
88351;M;19;189;90.5;FIN;1988;Ice Hockey;Silver
88351;M;25;189;90.5;FIN;1994;Ice Hockey;Bronze
88381;F;22;171;67;SWE;2006;Ice Hockey;Silver
88388;M;23;165;51;JPN;1994;Ski Jumping;Silver
88388;M;27;165;51;JPN;1998;Ski Jumping;Gold
88443;F;26;164;57;JPN;1998;Speed Skating;Bronze
88639;M;22;188;89;USA;1972;Ice Hockey;Silver
88671;M;20;186;88;CZE;2006;Ice Hockey;Bronze
88847;F;32;159;55;SWE;2006;Biathlon;Silver
88847;F;32;159;55;SWE;2006;Biathlon;Gold
88884;M;22;188;107;USA;2010;Bobsleigh;Gold
88948;M;23;178;72;USA;1956;Ice Hockey;Silver
88948;M;27;178;72;USA;1960;Ice Hockey;Gold
88966;M;24;189;88;SWE;1968;Biathlon;Bronze
88969;M;25;181;70;SWE;2006;Cross Country Skiing;Bronze
88969;M;29;181;70;SWE;2010;Cross Country Skiing;Bronze
88969;M;29;181;70;SWE;2010;Cross Country Skiing;Bronze
88969;M;29;181;70;SWE;2010;Cross Country Skiing;Gold
88969;M;33;181;70;SWE;2014;Cross Country Skiing;Silver
88969;M;33;181;70;SWE;2014;Cross Country Skiing;Gold
88985;M;30;180;100;GBR;1998;Bobsleigh;Bronze
89028;M;22;180;84;RUS;2014;Snowboarding;Silver
89029;F;29;167;62;URS;1972;Cross Country Skiing;Silver
89029;F;29;167;62;URS;1972;Cross Country Skiing;Gold
89035;M;27;182;88;CAN;1968;Ice Hockey;Bronze
89207;F;25;158;50;JPN;2014;Freestyle Skiing;Bronze
89277;F;28;169;63;GER;2006;Speed Skating;Gold
89285;M;28;183;79;USA;1988;Figure Skating;Bronze
89462;M;25;180;75;URS;1964;Speed Skating;Silver
89492;M;24;180;79;SWE;1994;Ice Hockey;Gold
89515;M;29;188;99;USA;2010;Ice Hockey;Silver
89531;M;22;170;61;CAN;1984;Figure Skating;Silver
89531;M;26;170;61;CAN;1988;Figure Skating;Silver
89619;M;24;189;92;AUT;1992;Alpine Skiing;Gold
89658;M;22;185;86;CAN;1968;Ice Hockey;Bronze
89766;M;25;183;89;URS;1988;Bobsleigh;Bronze
89787;F;18;163;55;CAN;2014;Figure Skating;Silver
89990;F;30;162;58;SUI;2002;Curling;Silver
89990;F;34;162;58;SUI;2006;Curling;Silver
90003;M;19;182;68;NOR;1994;Ski Jumping;Silver
90024;F;32;170;64;GER;2002;Luge;Gold
90024;F;36;170;64;GER;2006;Luge;Gold
90031;F;29;165;64;SWE;2006;Alpine Skiing;Bronze
90032;M;23;175;70;SWE;1984;Cross Country Skiing;Gold
90032;M;27;175;70;SWE;1988;Cross Country Skiing;Gold
90081;F;22;180;77;CAN;2002;Ice Hockey;Gold
90081;F;26;180;77;CAN;2006;Ice Hockey;Gold
90081;F;30;180;77;CAN;2010;Ice Hockey;Gold
90081;F;34;180;77;CAN;2014;Ice Hockey;Gold
90180;F;24;165;57;CAN;2006;Short Track Speed Skating;Silver
90182;M;23;184;88;CAN;1998;Speed Skating;Bronze
90201;M;28;184;75;RUS;1998;Figure Skating;Silver
90211;M;23;180;79;USA;1960;Ice Hockey;Gold
90252;M;20;183;80;NOR;1980;Speed Skating;Bronze
90252;M;20;183;80;NOR;1980;Speed Skating;Bronze
90376;M;20;183;86;USA;1960;Ice Hockey;Gold
90382;F;29;170;77;USA;2010;Bobsleigh;Bronze
90442;M;23;175;84;USA;2002;Freestyle Skiing;Silver
90591;M;28;181;94;SWE;2006;Ice Hockey;Gold
90602;M;35;190;90;CAN;2006;Skeleton;Silver
90742;F;25;164;54;TCH;1984;Cross Country Skiing;Silver
90792;F;20;170;69;AUT;1968;Alpine Skiing;Gold
90881;M;26;180;88;FIN;1994;Ice Hockey;Bronze
90914;F;27;176;70;FIN;1998;Ice Hockey;Bronze
91040;F;30;160;46;CHN;2010;Figure Skating;Silver
91144;M;33;172;77;ROU;1968;Bobsleigh;Bronze
91145;M;24;175;75;URS;1956;Ice Hockey;Gold
91161;M;20;184;78;RUS;2010;Cross Country Skiing;Silver
91344;F;28;164;60;BLR;1994;Biathlon;Silver
91427;M;25;170;89;USA;2010;Ice Hockey;Silver
91514;F;18;165;56;KOR;2002;Short Track Speed Skating;Gold
91605;F;17;168;58;KOR;2010;Short Track Speed Skating;Bronze
91605;F;17;168;58;KOR;2010;Short Track Speed Skating;Bronze
91605;F;21;168;58;KOR;2014;Short Track Speed Skating;Bronze
91605;F;21;168;58;KOR;2014;Short Track Speed Skating;Gold
91605;F;21;168;58;KOR;2014;Short Track Speed Skating;Gold
91664;M;30;185;81;CAN;2006;Speed Skating;Silver
91705;M;30;178;72;FIN;1948;Speed Skating;Silver
91708;M;26;175;82;CAN;1994;Ice Hockey;Silver
91720;M;29;174;74;TCH;1992;Ski Jumping;Bronze
91760;M;31;162;64;USA;2002;Speed Skating;Gold
91760;M;31;162;64;USA;2002;Speed Skating;Silver
91795;F;33;175;66;USA;2002;Skeleton;Silver
91797;F;20;170;81;SWE;2002;Alpine Skiing;Silver
91797;F;20;170;81;SWE;2002;Alpine Skiing;Bronze
91797;F;24;170;81;SWE;2006;Alpine Skiing;Bronze
91797;F;24;170;81;SWE;2006;Alpine Skiing;Gold
91797;F;24;170;81;SWE;2006;Alpine Skiing;Bronze
91797;F;28;170;81;SWE;2010;Alpine Skiing;Bronze
91811;F;18;173;64;USA;2006;Ice Hockey;Bronze
91845;F;22;173;62;ITA;1992;Cross Country Skiing;Bronze
91845;F;24;173;62;ITA;1994;Cross Country Skiing;Bronze
91845;F;28;173;62;ITA;1998;Cross Country Skiing;Bronze
91845;F;32;173;62;ITA;2002;Cross Country Skiing;Gold
91845;F;36;173;62;ITA;2006;Cross Country Skiing;Bronze
91886;M;23;184;85;TCH;1984;Ice Hockey;Silver
91899;M;27;183;80;URS;1972;Ice Hockey;Gold
91952;M;26;178;78;ITA;1988;Biathlon;Bronze
91952;M;26;178;78;ITA;1988;Biathlon;Bronze
92010;M;26;184;83;CZE;1998;Ice Hockey;Gold
92024;M;22;175;70;CAN;1952;Ice Hockey;Gold
92216;F;29;167;53;TCH;1984;Cross Country Skiing;Silver
92269;M;21;170;73;USA;1980;Ice Hockey;Gold
92271;M;25;180;86;USA;2010;Ice Hockey;Silver
92533;M;27;183;86;CAN;2002;Ice Hockey;Gold
92564;F;23;158;52;EUN;1992;Biathlon;Silver
92566;F;19;166;61;GER;1992;Speed Skating;Bronze
92566;F;21;166;61;GER;1994;Speed Skating;Bronze
92566;F;21;166;61;GER;1994;Speed Skating;Gold
92566;F;25;166;61;GER;1998;Speed Skating;Silver
92566;F;25;166;61;GER;1998;Speed Skating;Gold
92566;F;29;166;61;GER;2002;Speed Skating;Gold
92566;F;29;166;61;GER;2002;Speed Skating;Gold
92566;F;33;166;61;GER;2006;Speed Skating;Silver
92566;F;33;166;61;GER;2006;Speed Skating;Gold
92638;F;37;167;63;NOR;2002;Cross Country Skiing;Silver
92638;F;41;167;63;NOR;2006;Cross Country Skiing;Bronze
92652;F;33;163;54;SUI;2006;Skeleton;Gold
92673;F;26;174;63;NOR;1992;Cross Country Skiing;Silver
92760;M;26;185;80;GER;2014;Biathlon;Silver
92782;M;25;173;66;FRA;1998;Figure Skating;Bronze
92782;M;29;173;66;FRA;2002;Figure Skating;Gold
92820;F;19;168;56;FRA;1980;Alpine Skiing;Bronze
92820;F;23;168;56;FRA;1984;Alpine Skiing;Bronze
92820;F;23;168;56;FRA;1984;Alpine Skiing;Silver
92866;M;27;178;80;CAN;2002;Figure Skating;Gold
92919;M;20;180;79.5;FIN;1994;Ice Hockey;Bronze
92919;M;24;180;79.5;FIN;1998;Ice Hockey;Bronze
92919;M;32;180;79.5;FIN;2006;Ice Hockey;Silver
92919;M;36;180;79.5;FIN;2010;Ice Hockey;Bronze
92922;F;24;166;67;FIN;2010;Ice Hockey;Bronze
93056;M;19;183;77;CAN;1960;Ice Hockey;Silver
93115;F;26;168;63;FRA;2002;Alpine Skiing;Silver
93117;M;19;176;70;FRA;1968;Figure Skating;Bronze
93117;M;23;176;70;FRA;1972;Figure Skating;Bronze
93155;F;21;165;61;CAN;1988;Alpine Skiing;Bronze
93155;F;21;165;61;CAN;1988;Alpine Skiing;Bronze
93242;F;23;163;50;ITA;2014;Short Track Speed Skating;Bronze
93244;F;24;170;56;FRA;2006;Biathlon;Bronze
93440;M;19;168;68;FRA;1960;Alpine Skiing;Bronze
93440;M;27;168;68;FRA;1968;Alpine Skiing;Silver
93497;M;34;184;75;AUT;2002;Biathlon;Bronze
93527;F;20;163;61;CAN;1992;Short Track Speed Skating;Gold
93527;F;26;163;61;CAN;1998;Short Track Speed Skating;Gold
93527;F;26;163;61;CAN;1998;Short Track Speed Skating;Bronze
93531;M;33;187;85;SUI;1998;Curling;Gold
93555;M;28;172;64;FRA;2014;Cross Country Skiing;Bronze
93592;M;24;190;95;CAN;2010;Ice Hockey;Gold
93592;M;28;190;95;CAN;2014;Ice Hockey;Gold
93633;F;33;163;68;SWE;1998;Curling;Bronze
93701;M;24;180;89;URS;1980;Ice Hockey;Silver
93701;M;28;180;89;URS;1984;Ice Hockey;Gold
93737;M;28;182;71;NED;1960;Speed Skating;Bronze
93804;M;22;182;66;SLO;2002;Ski Jumping;Bronze
93912;F;20;163;63;USA;1992;Short Track Speed Skating;Silver
93912;F;22;163;63;USA;1994;Short Track Speed Skating;Bronze
93912;F;22;163;63;USA;1994;Short Track Speed Skating;Bronze
93923;M;28;175;80;USA;2010;Freestyle Skiing;Silver
93934;M;25;186;79;SWE;2014;Cross Country Skiing;Silver
93934;M;25;186;79;SWE;2014;Cross Country Skiing;Bronze
94030;M;23;183;80;EUN;1992;Ice Hockey;Gold
94032;M;18;178;69;URS;1988;Figure Skating;Bronze
94032;M;22;178;69;EUN;1992;Figure Skating;Gold
94091;M;21;183;83;USA;1956;Ice Hockey;Silver
94109;M;23;182;77;EUN;1992;Figure Skating;Silver
94126;M;24;178;77;URS;1972;Ice Hockey;Gold
94126;M;28;178;77;URS;1976;Ice Hockey;Gold
94126;M;32;178;77;URS;1980;Ice Hockey;Silver
94143;F;25;162;54;UKR;1998;Biathlon;Silver
94192;M;24;174;66;SWE;1968;Biathlon;Bronze
94193;F;24;162;61;URS;1980;Speed Skating;Bronze
94193;F;24;162;61;URS;1980;Speed Skating;Gold
94193;F;28;162;61;URS;1984;Speed Skating;Bronze
94193;F;28;162;61;URS;1984;Speed Skating;Bronze
94209;F;18;174;58;NOR;1980;Cross Country Skiing;Bronze
94209;F;22;174;58;NOR;1984;Cross Country Skiing;Bronze
94209;F;22;174;58;NOR;1984;Cross Country Skiing;Gold
94217;M;27;181;83;NOR;2010;Cross Country Skiing;Gold
94241;F;18;168;64;SWE;2002;Ice Hockey;Bronze
94243;M;27;183;83;SWE;1988;Ice Hockey;Bronze
94251;M;28;180;82;SWE;1964;Ice Hockey;Silver
94273;M;26;176;82;RUS;2010;Cross Country Skiing;Bronze
94276;M;22;185;89;URS;1960;Ice Hockey;Bronze
94276;M;26;185;89;URS;1964;Ice Hockey;Gold
94285;F;20;157;48;GDR;1976;Cross Country Skiing;Bronze
94285;F;24;157;48;GDR;1980;Cross Country Skiing;Gold
94285;F;24;157;48;GDR;1980;Cross Country Skiing;Gold
94433;M;25;182;88;FRG;1976;Ice Hockey;Bronze
94575;F;20;163;68;USA;2014;Ice Hockey;Silver
94579;M;23;182;70;FRA;1988;Alpine Skiing;Bronze
94579;M;23;182;70;FRA;1988;Alpine Skiing;Gold
94579;M;27;182;70;FRA;1992;Alpine Skiing;Silver
94607;M;24;177;71;FRG;1984;Biathlon;Bronze
94648;F;27;176;65;UKR;2014;Biathlon;Gold
94761;M;24;190;96;CAN;2014;Ice Hockey;Gold
94782;M;20;176;73;GDR;1984;Luge;Bronze
94782;M;24;176;73;GDR;1988;Luge;Gold
94816;M;29;180;82;FIN;2014;Ice Hockey;Bronze
94822;M;21;165;60;FIN;2010;Snowboarding;Silver
94846;F;31;178;73;USA;2014;Skeleton;Silver
94863;F;28;159;51;POL;1960;Speed Skating;Bronze
94886;M;27;180;70;ITA;2002;Cross Country Skiing;Silver
94886;M;31;180;70;ITA;2006;Cross Country Skiing;Bronze
94886;M;31;180;70;ITA;2006;Cross Country Skiing;Gold
94886;M;35;180;70;ITA;2010;Cross Country Skiing;Silver
94942;M;19;173;75;CAN;1968;Ice Hockey;Bronze
94943;M;21;180;77;CAN;1968;Ice Hockey;Bronze
95067;M;22;180;80;FRA;2014;Alpine Skiing;Bronze
95093;F;20;168;76;CAN;2002;Ice Hockey;Gold
95093;F;24;168;76;CAN;2006;Ice Hockey;Gold
95093;F;28;168;76;CAN;2010;Ice Hockey;Gold
95233;M;26;191;97;FIN;2010;Ice Hockey;Bronze
95234;M;27;177;71;FIN;1976;Cross Country Skiing;Gold
95234;M;31;177;71;FIN;1980;Cross Country Skiing;Bronze
95256;M;20;165;61;ITA;2010;Nordic Combined;Bronze
95334;M;20;170;65;ITA;1972;Luge;Gold
95365;M;34;189;96;ITA;2006;Luge;Bronze
95401;M;26;183;72;RUS;1994;Figure Skating;Gold
95401;M;30;183;72;RUS;1998;Figure Skating;Gold
95417;M;22;185;85;CAN;1992;Ice Hockey;Silver
95422;M;23;178;84;CAN;1928;Ice Hockey;Gold
95449;M;25;176;72;GER;1964;Luge;Bronze
95482;M;19;175;62;TCH;1984;Ski Jumping;Bronze
95482;M;23;175;62;TCH;1988;Ski Jumping;Silver
95546;M;19;178;72;RUS;2002;Figure Skating;Silver
95546;M;23;178;72;RUS;2006;Figure Skating;Gold
95546;M;27;178;72;RUS;2010;Figure Skating;Silver
95546;M;31;178;72;RUS;2014;Figure Skating;Gold
95597;M;23;184;95;CAN;1994;Alpine Skiing;Bronze
95601;M;25;184;76;SUI;2014;Snowboarding;Gold
95681;M;23;174;68;FRG;1988;Nordic Combined;Gold
95722;M;27;174;70;FRA;2002;Biathlon;Silver
95722;M;27;174;70;FRA;2002;Biathlon;Bronze
95722;M;31;174;70;FRA;2006;Biathlon;Bronze
95831;M;23;168;70;ITA;1992;Alpine Skiing;Gold
95866;F;28;163;59;FIN;1956;Cross Country Skiing;Gold
95910;M;26;178;76;CAN;1952;Ice Hockey;Gold
95915;M;23;175;79;USA;2006;Curling;Bronze
95941;M;22;178;82;URS;1968;Ice Hockey;Gold
96037;M;23;173;68;URS;1984;Figure Skating;Bronze
96037;M;27;173;68;URS;1988;Figure Skating;Silver
96037;M;31;173;68;EUN;1992;Figure Skating;Gold
96171;M;22;176;74;URS;1988;Biathlon;Gold
96171;M;26;176;74;EUN;1992;Biathlon;Silver
96337;F;25;173;60;DEN;1998;Curling;Silver
96363;F;21;164;59;FIN;2010;Ice Hockey;Bronze
